DEMANDA *;DES_SOLICITACAO;COD_ABRANGENCIA;DES_ABRANGENCIA;COD_ELEMENTO;DES_ELEMENTO;COD_CONSUMIDOR;DES_ENDERECO;NOM_BAIRRO;COD_EQUIPE;DES_EQUIPE;DES_EQUIPE_EXEC;COD_SITUACAO;DES_SITUACAO;DES_ANDAMENTO_EXEC;COD_OCORRENCIA;DES_OCORRENCIA;DAT_INICIO;DAT_VENCIMENTO;DES_USUARIO;DES_RISCO;FLG_CONFERIDA;DES_INSTRUCAO;DES_OBSERVACAO_RETAGUARDA;DAT_ATUALIZACAO;
2181018;1 / ELÉTRICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;24/07/2024 10:04;31/07/2024;MSALVADOR;<Null>;Não-sem flag;"Verificar e substituir se necessário relés, iluminação interna e outros equipamentos em painéis com CLP ABB da ETA. Realizar também limpeza e organização das canaletas do painel.

Obs.: Para execução do serviço, agendar e programar junto aos operadores da ETA-TRATAMENTO.";<Null>;07/08/2024 08:01;
2181246;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;21;EM CAMPO;<Null>;<Null>;<Null>;24/07/2024 17:18;31/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;CONFECCIONAR SUPORTES COM PÉS DE 0.20 CM DO CHÃO PARA AS GELADEIRAS E O FOGÃO NO REFEITORIO DA ETA.;<Null>;07/08/2024 08:01;
2181247;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;<Null>;<Null>;<Null>;SÃO PAULO, 2231;VILA MACENO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;24/07/2024 17:19;31/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;FAVOR PROVIDENCIAR BANDEJA DE INOX PARA REPARO NO BEBEDOURO DA COZINHA TÉRREA (PATRIMÔNIO 2454), POIS A ATUAL ESTÁ DESCOLANDO DO EQUIPAMENTO E CONSEQUENTEMENTE VAZANDO ÁGUA.;<Null>;07/08/2024 08:01;
2181277;1 / MECÂNICA - CORRETIVA;107;SOLO PINHEIRO;1;GERAL;<Null>;MANOEL DA COSTA BRANCO, S/N;SOLO SAGRADO;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;25/07/2024 08:07;01/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar 4 grapas para chumbar base articulada para poste metálico em concreto. E fabricar mais 4 idênticas a essa fornecida na base da Vector.;"foi feito o trajeto ate nosso fornecedor de material 

foi feito o trajeto ate outro fornecedor de material 

foi feito 4 base de suporte articulado metálico e colocado as grapas  

material vector 

5 disco de corte 7""
1 disco de desbaste  4""
2 barras de cantoneira 2"" 
3/16
3 barras ferro mecânico 5/16
3 spray preto 

foi feito a devolução no almoxarifado 
";07/08/2024 00:00;
2181278;1 / MECÂNICA - CORRETIVA;6;ALMOXARIFADO CENTRAL - SEMAE;<Null>;<Null>;<Null>;DÉLCIO CUSTÓDIO DA SILVA, S/N - KM 4,5;ZONA RURAL;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;39;SUSPENSA;<Null>;<Null>;<Null>;25/07/2024 08:11;01/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Fabricar 4 sapatas e soldar nos respectivos postes tubular metálico de 4"" (7 metros de comprimento) para fixação em base articulada. Os postes estão lotados no Almoxarifado (ETE).

Obs.: dúvidas falar com o servidor Jamil.";<Null>;07/08/2024 08:01;
2181687;1 / MECÂNICA - CORRETIVA;27;VIVENDAS;1;REL-029;<Null>;PROFESSOR CARLOS ROBERTO DE OLIVEIRA, s/n;JARDIM DAS VIVENDAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;25/07/2024 16:36;01/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;FIXAR PARAFUSOS QUE ESTÃO SOLTOS DA ESCADA DO ELEVADO.;<Null>;07/08/2024 08:01;
2182160;1 / MECÂNICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;DOMINGOS FALAVINA, S/N - PRÓXIMO AO NR 2877;JARDIM MUGNAINI;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;39;SUSPENSA;<Null>;<Null>;<Null>;26/07/2024 08:32;02/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica
Fornecimento de 3 flanges de aço carbono DN300

8.535	 - FLANGE LISO EM AÇO CARBONO 12"" FURAÇÃO PN 10 ACABAMENTO COM RANHURAS
";<Null>;07/08/2024 08:01;
2182415;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;26/07/2024 14:53;02/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CONFECCIONAR GRELHA COM TELA EXPANDIDA E PORTA GRELHA PARA 2 LOCAIS PRÓXIMO AO AERADOR. DUVIDAS CHAMAR MARCELO ALEXANDRE.
MEDIDAS : 0.50X0.30";"ETA - CONFECÇÃO DE GRELHAS 

02/08/24 Mobilização até o local; identificado os pontos de instalação das grelhas com orientações do servidor Rodolpho. Mobilização até comércio de aço; aquisição de uma cantoneira. Mobilização para industria de aço; aquisição de uma chapa expandida.
05 e 06/08/24 Na base, realizamos a confecção e pintura de três grelhas conforme solicitado.

Materiais Vector 
10.000mm Cantoneira 1x¿""
1000x600mm Chapa expandida 
05 Disco de corte 4""
01 Disco de desbaste 4""
03 Tinta spray preto
Solda Mig

";07/08/2024 00:00;
2182416;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;26/07/2024 14:57;02/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CONFECCIONAR GRELHA COM TELA EXPANDIDA E PORTA GRELHA NA LAJE DA OFICINA DE PITOMETRIA. DUVIDAS CHAMAR MARCELO ALEXANDRE.
MEDIDAS: 0.38X18 E 0.42X0.18.";"ETA - CONFECÇÃO DE GRELHAS 

No local, foi dentificado os pontos de instalação das grelhas com o servidor Rodolpho.
Mobilização para comércio de aço; aquisição de uma cantoneira.
Na base, foi confeccionado duas grelhas e feito pintura.
Mobilização até o local, entregue as grelhas com supervisão do servidor Ronaldo da constroeste.

Materiais Vector 
4.700mm Cantoneira 1x¿""
800x360mm Chapa expandida
03 Disco de corte 4""
01 Disco desbaste 4""
Solda Mig 
01 Tinta spray preto ";07/08/2024 00:00;
2182459;1 / ELÉTRICA - CORRETIVA;41;MARIA LÚCIA;5;PTB-095;<Null>;DEZENOVE DE MARÇO, ;JARDIM MARIA LÚCIA;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;39;SUSPENSA;<Null>;<Null>;<Null>;26/07/2024 16:28;02/08/2024;MSALVADOR;<Null>;Não-sem flag;MONTAR PAINEL DE COMANDO PARA BOMBA PARA USO EM PTB COM SOLFSTARTER DE 45A.;<Null>;07/08/2024 08:01;
2182622;1 / ELÉTRICA - CORRETIVA;175;PALESTRA PTG;1;BR 01;<Null>;JOSÉ OSTERNO DIÓGENES DE AQUINO, S/N;LOTEAMENTO RESIDENCIAL PALESTRA;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;29/07/2024 07:08;05/08/2024;MSALVADOR;<Null>;Não-sem flag;HORÍMETRO ENCONTRA-SE TRAVADO. REALIZAR MANUTENÇÃO NECESSÁRIA.;"Nos deslocamos até o fornecedor para retirada de material.
Chegando ao local, entramos com contato com o Fiscal Jamil para liberação.
O guarda do PTG ligou para a mesa para saber sobre e pediu pra aguardamos pois a pessoal na qual ele entrou em contato não estava na mesa no momento, ficamos aguardando 30 minutos até sermos liberados.
Retornamos contato com o Fiscal Jamil, o mesmo por estar dirigindo esqueceu de pedir nossa liberação.
Entramos ao local, verificando o funcionando de todos o horimetros foi constatado que estão todos funcionando normalmente.
";07/08/2024 00:00;
2182747;1 / MECÂNICA - CORRETIVA;149;FRATERNIDADE;1;GERAL;<Null>;PAULO MARCOS VIEIRA, ;PARQUE RESIDENCIAL DA FRATERNIDADE;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;29/07/2024 09:39;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Substituir a mangueira de injeção da dosagem de cloro.
";<Null>;07/08/2024 00:00;
2182749;1 / MECÂNICA - CORRETIVA;107;SOLO PINHEIRO;1;GERAL;<Null>;MANOEL DA COSTA BRANCO, S/N;SOLO SAGRADO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;29/07/2024 09:41;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Fazer suporte para três refletores LED 200 W para poste tubular de aço 7 m diâmetro no ponto de fixação 2"".";<Null>;07/08/2024 08:01;
2182960;1 / MECÂNICA - CORRETIVA;126;RESIDENCIAL LUZ DA ESPERANÇA;1;PTB - 257;<Null>;JOSÉ TOSCHI, 1410;RESIDENCIAL LUZ DA ESPERANÇA;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;29/07/2024 12:09;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 257;"Mobilização até o local do serviço;
Foi realizado a solda da proteção do padrão da CPFL do acesso  ao disjuntor após  manutenção da Equipe elétrica";07/08/2024 00:00;
2182961;1 / MECÂNICA - CORRETIVA;130;RESIDENCIAL AMIZADE;1;PTB 263;<Null>;SARGENTO PEDRO LUIZ PELISSER, S/N;LOTEAMENTO RESIDENCIAL DA AMIZADE;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;29/07/2024 12:10;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 263;mobilização ao local do serviço, Foi realizado a solda do padrão conforme solicitado, realizado a pintura.;07/08/2024 00:00;
2183115;1 / MECÂNICA - CORRETIVA;11;COSTA DO SOL;1;PTB-011;<Null>;SEBASTIÃO FUZA, S/N - em frente ao 115;CONJUNTO HABITACIONAL COSTA DO SOL;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;39;SUSPENSA;<Null>;<Null>;<Null>;29/07/2024 16:10;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;VAZAMENTO NA JUNTA DA TUBULAÇÃO DO PTB 011, REALIZAR MANUTENÇÃO NECESSÁRIA.;<Null>;07/08/2024 08:01;
2183125;1 / MECÂNICA - CORRETIVA;31;VILA TONINHO;8;PTB-344;<Null>;ANTONIO CABRERA MANO,  - ESQ. ALE MUSSI FATTARONE;RESIDENCIAL VILA VERDE;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;29/07/2024 16:32;05/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar acesso ao disjuntor e a tampa de leitura do padrão.;<Null>;07/08/2024 00:00;
2183168;1 / ELÉTRICA - CORRETIVA;135;POLO TECNOLÓGICO;1;GERAL;<Null>;MANOEL FREITAS ASSUNÇÃO FILHO, 421;PARQUE TECNOLÓGICO VANDA KARINA SIMEI BOLÇONE;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;30/07/2024 08:03;06/08/2024;MSALVADOR;<Null>;Não-sem flag;"PTB 431
Instalar um refletor no poste padrão de entrada de energia CPFL.
";<Null>;07/08/2024 08:01;
2183172;1 / ELÉTRICA - CORRETIVA;135;POLO TECNOLÓGICO;1;GERAL;<Null>;MANOEL FREITAS ASSUNÇÃO FILHO, 421;PARQUE TECNOLÓGICO VANDA KARINA SIMEI BOLÇONE;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;30/07/2024 08:05;06/08/2024;MSALVADOR;<Null>;Não-sem flag;"PTB 432
Instalar um refletor no poste padrão de entrada de energia CPFL.
";<Null>;07/08/2024 08:01;
2183269;1 / ELÉTRICA - CORRETIVA;47;SANTO ANTÔNIO;1;GERAL;<Null>;PROFESSOR WAGNER CIRILLO PEREIRA,  - ESQ  MURILO ELCIO DE OLIVEIRA;VILA SANTO ANTONIO;5;Elétrica;56 Vector - Equipe Elétrica - Marcelo B / Adriel;39;SUSPENSA;<Null>;<Null>;<Null>;30/07/2024 10:02;06/08/2024;MSALVADOR;<Null>;Não-sem flag;Substituir Sensor do Rap, e regular nivel está marcando errado.;<Null>;07/08/2024 08:01;
2183307;1 / MECÂNICA - CORRETIVA;147;DAMHA I;1;GERAL;<Null>;NADIMA DAMHA, ;PARQUE RESIDENCIAL DAMHA;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;30/07/2024 11:05;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"REFORMAR PORTÃO SOCIAL DO PATIO DO RESERVATORIO.
FAZER FECHAMENTO COM METALÃO EM VOLTA DO POSTE PADRÃO.
RENAN CIENTE.";<Null>;07/08/2024 08:01;
2183309;1 / MECÂNICA - CORRETIVA;2;SEDE ADMINISTRATIVA;<Null>;<Null>;<Null>;ANTONIO DE GODOY, 2181;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;30/07/2024 11:06;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Solicita-se que sejam feitos os reparos nas estruturas dos toldos (sombrites) do estacionamento 1 da Sede Adm., pois foram amassados durante a troca da iluminação do posto do local no dia 27/07/24.
É importante a execução célere, pois podem cair.
Obs: verificar se é possível identificar a responsabilidade do dano para buscar eventual ressarcimento.
";<Null>;07/08/2024 08:01;
2183406;1 / MECÂNICA - CORRETIVA;80;SAN FERNANDO VALLEY;1;GERAL;<Null>;DOS JATOBÁS, S/N - Esq C/ Resedás;CHÁCARA RECREIO SAN FERNANDO VALLEY;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 14:29;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Reparar vazamento na linha de dosagem de cloro.
";"FERNANDO VALLEY

Mobilização até o local; realizado substituição do colar tomada de cloro que apresenta vazamento, realizado testes segue operacional.

Materiais Vector 
01 Colar tomada 80mm 
01 Bucha de redução ¾x½""
01 Registro pvc ½""
01 Luva pvc ½""";07/08/2024 00:00;
2183411;1 / MECÂNICA - CORRETIVA;167;DIGNIDADE;1;GERAL;<Null>;IZILDA BARBOSA BERNARDO, S/N;PARQUE RESIDENCIAL DIGNIDADE;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 14:31;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Reparar vazamento no colar de tomada do ponto de aplicação de flúor.
";"Mobilização  ate o local  do serviço,  Foi realizado  a substituição do colar de tomada do ponto de aplicação do flúor sanando o vazamento. 

Material Vector 
01 colar  200mm
01 redução 
01 registro ";07/08/2024 00:00;
2183471;1 / CIVIL - CORRETIVA;47;SANTO ANTÔNIO;1;PCFP-PTG08;<Null>;JOÃO CANIZZA SEGUNDO, S/N;JARDIM SANTO ANTONIO I;26;Civil;56 Vector - Equipe Civil - Marcio Gabriel / Jonatan;39;SUSPENSA;<Null>;<Null>;<Null>;30/07/2024 15:43;06/08/2024;MSALVADOR;<Null>;Não-sem flag;ABRIR BURACO NO CENTRO DA LAJE DO RESERVATÓRIO SEMI ENTERRADO, PARA INSTALAÇÃO DE SENSOR ULTRASÔNICO.  DE ACORDO COM INSTRUÇÃO DA EQUIPE ELÉTRICA: MAERCELO/ADRIANO;<Null>;07/08/2024 08:01;
2183473;1 / MECÂNICA - CORRETIVA;47;SANTO ANTÔNIO;1;PCFP-PTG08;<Null>;JOÃO CANIZZA SEGUNDO, S/N;JARDIM SANTO ANTONIO I;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 15:46;06/08/2024;MSALVADOR;<Null>;Não-sem flag;CONFECCIONAR SUPORTE PARA SENSOR ULTRASÔNICO E PROTEÇÃO TIPO CHAPÉU CHINÊS.;"mobilização ao local do serviço para retirar medidas, após medidas retiradas mobilizamos até a base para dar início a confecção da proteção do sensor, mobilizamos até o fornecedor para compra de material e concluímos a confecção da protecao.

no dia seguinte mobilizamos até o local do serviço para realizar a instalação.";07/08/2024 00:00;
2183500;1 / MECÂNICA - CORRETIVA;62;NUNES;2;BR02;<Null>;RITA LOPES CAMARIN, S/N;JARDIM NUNES;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 16:07;06/08/2024;CAOLIVEIRA;<Null>;Não-sem flag;"Substituir selo mecânico
T21 1 1/4``

OBS: agendar para dia 01/08/24 primeiro horario";"mobilização ao local do serviço, Foi retirado a BR02 do lugar e levado para a base para realizar troca dos rolamentos e do selo mecânico. Após desmontar a bomba/motor e retirar os rolamentos e o selo mecânico, mobilizamos ate os fornecedores para realizar aquisição dos materiais para concluir a manutenção. Foi Realizado a troca dos rolamentos e do selo, a bomba foi montado e foi acrescentado uma junta de papelão. Foi instalada um registro para a escorva, de acordo com o solicitado pelo fiscal Carlos. 

no dia seguinte mobilizamos ao local do serviço para realizar a instalação, foi suspensa para realizar outra demanda, mobilizamos até o local do serviço e junto com a equipe elétrica foi realizado testes na bomba e não foi apresentado nenhum vazamento.

Material Vector
10 parafusos 3/8
4 parafuso  5/16
4 arruelas de pressão 5/16
4 porcas 5/16
2 rolamentos 
1 selo mecânico 
1 junta de papelão 
2 juntas de borracha 
300gm de trapo ";07/08/2024 00:00;
2183506;1 / ELÉTRICA - CORRETIVA;62;NUNES;2;BR02;<Null>;RITA LOPES CAMARIN, S/N;JARDIM NUNES;5;Elétrica;56 Vector - Equipe Elétrica - José / Willian;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 16:11;06/08/2024;CAOLIVEIRA;<Null>;Não-sem flag;"desconectar cabos da BR 02 para manutenção mecanica e reconectar apos manutençao.

Agendar e alinhar com equipe mecanica para dia 01/08/24 primeiro horario";"equipe chegou no local da demanda deligamos a BR 02 para efetuar o desligamento do motor deligamos e identificamos os cabos conforme as fotos.conforme solicitado pelo supervisor Carlos suspendemos a demanda para a equipe mecânica fazer as manutenções necessárias e a equipe ligar novamente. 
dia 02/08 equipe mecânica ligou e nos informou que o motor já estava montado e que poderia ser religado a BR então nós deslocamos e já passamos no fornecedor pegamos fita isolante e depois fomos ao almoxarifado e retiramos fita alta fusão chegamos no local e ligamos o motor na BR 02 como mostrado nas fotos.
material semae 
1 fita alta fusão 

material vector 
1 terminal 25 mm
1 fita isolante ";07/08/2024 00:00;
2183511;1 / MECÂNICA - CORRETIVA;13;PINHEIRINHO;1;GERAL;<Null>;JOAQUIM MANOEL PIRES, S/N;JARDIM PINHEIROS;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 16:21;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Substituir a válvula de sucção da bomba dosadora de cloro.
Obs.: deixar a válvula velha no local.";"JARDIM PINHEIROS

Mobilização até o local; realizado substituição da válvula de sucção de cloro conforme solicitado, deixado a velha no local.

Material SeMAE 
01 Válvula de sucção ";07/08/2024 00:00;
2183512;1 / MECÂNICA - CORRETIVA;22;SÃO DEOCLECIANO;1;GERAL;<Null>;VIRGÍLIO DIAS DE CASTRO, S/N;CONJUNTO HABITACIONAL SÃO DEOCLECIANO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;30/07/2024 16:22;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Favor fazer um porta cadeado, soldar corrente no cadeado.
Local: abrigo onde fica o banheiro para evitar furto.
Obs. levar corrente e cadeado, retirar cadeado na CCO.";<Null>;07/08/2024 08:01;
2183525;1 / MECÂNICA - CORRETIVA;106;BORÁ;1;EAT033-BR 01;<Null>;PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA, S/N - DE ESQUINA;JARDIM PANORAMA;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 16:49;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Retirar flange DN 125 mm da redução de aço carbono que estava instalada na bomba.;"trajeto ate nosso fornecedor de material 

material vector 

3 disco de corte 7""
1 disco de desbaste 7""";07/08/2024 00:00;
2183527;1 / CIVIL - CORRETIVA;106;BORÁ;1;EAT033-BR 01;<Null>;PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA, S/N - DE ESQUINA;JARDIM PANORAMA;26;Civil;56 Vector - Equipe Civil - Marcio Gabriel / Jonatan;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO, SUSPENSO, DESLOCAMENTO, SUSPENSO, EM EXECUÇÃO;<Null>;<Null>;30/07/2024 16:51;06/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Confeccionar berço embaixo do Tê da tubulação.;<Null>;07/08/2024 00:00;
2183905;1 / MECÂNICA - CORRETIVA;43;SÃO JOSÉ DO RIO PRETO F/G;1;GERAL;<Null>;SEBASTIÃO HOMSI, ;CONJUNTO HAB. SÃO JOSÉ DO RIO PRETO G DUAS VENDAS;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:24;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Vazamento na junta na tubulação dentro do pátio do reservatório.;mobilização ao local do serviço, Foi realizado reajuste de aperto da junta e sanando vazamento.;07/08/2024 00:00;
2183961;1 / MECÂNICA - CORRETIVA;131;RESIDENCIAL LEALDADE;3;PTB 267;<Null>;AUGUSTO DA SILVA,  - ESQ. PROJETADA 23;LOTEAMENTO RESIDENCIAL DA LEALDADE;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:43;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 267;foi feito a solda e pintura na porta da cpfl ;07/08/2024 00:00;
2183962;1 / MECÂNICA - CORRETIVA;153;JD DOS BURITIS;2;PTB-325;<Null>;MÁRIO CARNEIRO,  - ESQ. CLÓVIS COSTA;JARDIM DOS BURITIS;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:45;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 325;foi feito a solda e pintura na porta da cpfl ;07/08/2024 00:00;
2183964;1 / MECÂNICA - CORRETIVA;5;ELMAZ;2;PTB-094;<Null>;ANTÔNIO GUERINO DE LOURENÇO, 1500;VILA ELMAZ;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:46;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 094;mobilização ao local do serviço, Foi realizado a solda do padrão conforme solicitado, foi realizado a pintura.;07/08/2024 00:00;
2183965;1 / MECÂNICA - CORRETIVA;160;SETVALLEY;2;PTB-328;<Null>;FRANCISCO GRECCO,  - ESQ. PROJETADA 25;SETVALLEY;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:47;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 328;<Null>;07/08/2024 00:00;
2183966;1 / MECÂNICA - CORRETIVA;49;SOLO SAGRADO II;5;PTB-369;<Null>;MARIA ROSA, S/N - ESQ. RUA JESUS CRISTO;SOLO SAGRADO I;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;31/07/2024 08:49;07/08/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Soldar grade do padrão de entrada do PTB 369;foi feito a solda e pintura na porta da cpfl ;07/08/2024 00:00;
